"2Theta","J_0_AD_","J_0_GL_","J_0_HT_"
29.870022015373948,186,410,198
29.883152298051805,182,412,181
29.896282580729657,186,406,204
29.909412863407514,168,429,172
29.922543146085367,192,392,181
29.935673428763224,171,404,166
29.948803711441077,167,375,164
29.961933994118933,159,393,157
29.975064276796786,169,398,177
29.988194559474643,170,373,178
30.001324842152496,176,392,168
30.014455124830352,189,408,155
30.027585407508205,172,378,173
30.04071569018606,164,368,168
30.053845972863915,169,418,171
30.06697625554177,166,343,157
30.080106538219624,168,408,167
30.09323682089748,173,382,162
30.106367103575334,162,385,161
30.11949738625319,185,392,176
30.132627668931043,143,367,168
30.1457579516089,157,380,163
30.158888234286756,178,402,163
30.17201851696461,128,389,170
30.185148799642466,172,402,177
30.19827908232032,169,406,168
30.211409364998175,163,400,171
30.22453964767603,161,375,182
30.237669930353885,160,328,189
30.250800213031738,154,372,171
30.263930495709594,163,395,177
30.277060778387447,160,365,143
30.290191061065304,158,385,147
30.303321343743157,162,373,175
30.316451626421014,182,375,178
30.329581909098867,163,360,172
30.342712191776723,171,400,168
30.355842474454576,153,344,183
30.368972757132433,175,370,187
30.382103039810286,143,367,164
30.395233322488142,153,348,180
30.408363605165995,157,341,152
30.42149388784385,158,355,157
30.434624170521705,160,384,184
30.44775445319956,176,383,178
30.460884735877414,152,380,163
30.47401501855527,161,364,195
30.487145301233124,155,408,158
30.50027558391098,147,363,174
30.513405866588833,168,378,184
30.52653614926669,166,399,156
30.539666431944543,158,384,180
30.5527967146224,171,388,183
30.565926997300252,176,383,179
30.57905727997811,168,381,176
30.592187562655962,182,367,178
30.60531784533382,175,387,181
30.61844812801167,168,392,156
30.631578410689528,166,414,152
30.64470869336738,141,364,147
30.657838976045237,172,385,177
30.67096925872309,192,411,153
30.684099541400947,183,399,172
30.6972298240788,175,352,174
30.710360106756657,193,397,169
30.72349038943451,185,371,168
30.736620672112366,185,393,148
30.74975095479022,180,389,153
30.762881237468076,166,391,176
30.77601152014593,176,383,164
30.789141802823785,159,396,164
30.802272085501638,155,395,153
30.815402368179495,165,351,156
30.828532650857348,178,343,147
30.841662933535204,203,369,153
30.854793216213057,157,384,168
30.867923498890914,167,391,146
30.881053781568767,166,369,165
30.894184064246623,151,390,195
30.90731434692448,168,392,175
30.920444629602333,178,341,166
30.93357491228019,149,354,154
30.946705194958042,183,361,174
30.9598354776359,142,375,161
30.972965760313752,169,370,151
30.98609604299161,165,337,170
30.99922632566946,159,361,165
31.012356608347318,174,364,162
31.02548689102517,162,372,175
31.038617173703027,161,345,177
31.05174745638088,156,338,161
31.064877739058737,148,329,153
31.07800802173659,137,366,189
31.091138304414446,129,401,188
31.1042685870923,158,352,145
31.117398869770156,177,347,162
31.13052915244801,147,361,149
31.143659435125866,143,353,139
31.15678971780372,154,378,156
31.169920000481575,139,351,163
31.183050283159428,148,349,168
31.196180565837285,134,351,162
31.209310848515138,158,327,155
31.222441131192994,149,358,159
31.235571413870847,137,350,147
31.248701696548704,137,348,138
31.261831979226557,134,351,143
31.274962261904413,134,322,143
31.288092544582266,122,329,167
31.301222827260123,154,378,160
31.314353109937976,139,349,160
31.327483392615832,134,337,149
31.340613675293685,134,323,133
31.353743957971542,146,314,142
31.366874240649395,134,315,138
31.38000452332725,130,368,144
31.393134806005104,150,399,141
31.40626508868296,136,326,139
31.419395371360814,138,345,137
31.43252565403867,154,352,143
31.445655936716523,142,343,185
31.45878621939438,129,353,149
31.471916502072233,138,337,163
31.48504678475009,130,320,128
31.498177067427942,132,344,161
31.5113073501058,146,317,142
31.524437632783652,147,331,149
31.53756791546151,137,343,160
31.55069819813936,160,333,151
31.563828480817218,149,371,159
31.57695876349507,135,340,169
31.590089046172928,133,354,145
31.60321932885078,162,342,164
31.616349611528637,153,303,143
31.62947989420649,128,335,162
31.642610176884347,141,351,179
31.655740459562203,136,350,152
31.668870742240056,146,361,149
31.682001024917913,152,381,147
31.695131307595766,123,388,160
31.708261590273622,138,361,160
31.721391872951475,127,374,173
31.73452215562933,135,400,151
31.747652438307185,139,373,135
31.76078272098504,179,352,176
31.773913003662894,148,365,145
31.78704328634075,132,351,141
31.800173569018604,141,356,137
31.81330385169646,134,347,122
31.826434134374313,161,341,130
31.83956441705217,134,391,129
31.852694699730023,159,362,128
31.86582498240788,121,291,161
31.878955265085732,118,355,133
31.89208554776359,154,335,145
31.905215830441442,143,340,162
31.9183461131193,144,362,153
31.93147639579715,169,350,151
31.944606678475008,154,321,138
31.95773696115286,154,341,129
31.970867243830718,165,333,138
31.98399752650857,150,321,152
31.997127809186427,127,345,130
32.01025809186428,121,320,145
32.02338837454214,154,334,149
32.036518657219986,129,304,156
32.04964893989785,153,327,151
32.0627792225757,119,348,146
32.075909505253556,146,318,118
32.08903978793141,123,340,162
32.10217007060926,156,349,163
32.11530035328712,142,345,145
32.128430635964975,128,319,154
32.141560918642824,151,341,146
32.15469120132069,152,367,157
32.16782148399854,144,351,139
32.180951766676394,146,329,155
32.19408204935425,147,339,133
32.2072123320321,138,313,146
32.220342614709956,125,360,148
32.23347289738781,144,368,144
32.24660318006566,150,304,148
32.259733462743526,131,312,155
32.272863745421375,156,340,154
32.28599402809923,150,356,157
32.29912431077709,130,364,138
32.31225459345494,144,360,139
32.325384876132794,151,358,163
32.33851515881065,151,369,135
32.3516454414885,148,340,147
32.364775724166364,152,353,128
32.37790600684421,148,323,126
32.39103628952207,168,345,148
32.40416657219993,187,350,143
32.417296854877776,151,371,139
32.43042713755564,189,390,136
32.44355742023349,198,361,149
32.456687702911346,168,331,141
32.4698179855892,166,368,153
32.48294826826705,153,371,144
32.49607855094491,160,332,132
32.509208833622765,165,329,160
32.522339116300614,149,359,120
32.53546939897848,137,359,145
32.54859968165633,139,347,131
32.561729964334184,160,336,145
32.57486024701204,159,325,155
32.58799052968989,137,320,131
32.601120812367746,132,321,157
32.6142510950456,132,294,139
32.62738137772345,123,319,118
32.640511660401316,141,350,170
32.653641943079165,138,347,133
32.66677222575702,127,335,162
32.67990250843488,111,283,138
32.69303279111273,132,330,158
32.706163073790584,130,333,162
32.71929335646844,141,315,134
32.73242363914629,123,352,147
32.745553921824154,164,352,137
32.758684204502,137,312,146
32.77181448717986,152,322,115
32.78494476985772,129,325,143
32.798075052535566,142,309,147
32.81120533521342,149,342,136
32.82433561789128,134,337,160
32.83746590056913,122,327,119
32.85059618324699,139,316,128
32.86372646592484,129,326,157
32.8768567486027,131,321,171
32.889987031280555,144,285,136
32.903117313958404,138,302,145
32.91624759663626,143,316,142
32.92937787931412,123,317,143
32.94250816199197,120,327,149
32.95563844466983,145,313,129
32.96876872734768,112,326,157
32.981899010025536,128,311,121
32.99502929270339,128,304,141
33.00815957538124,131,337,116
33.0212898580591,121,317,148
33.034420140736955,140,305,137
33.047550423414805,134,320,157
33.06068070609267,137,295,133
33.07381098877052,111,378,129
33.086941271448374,151,343,138
33.10007155412623,141,331,152
33.11320183680408,125,303,154
33.12633211948194,132,310,145
33.13946240215979,151,304,122
33.15259268483765,148,330,140
33.16572296751551,153,310,140
33.178853250193356,171,327,147
33.19198353287121,130,331,145
33.20511381554907,122,328,126
33.21824409822692,149,313,179
33.23137438090478,150,328,140
33.24450466358263,154,319,154
33.25763494626049,148,360,130
33.270765228938345,137,351,146
33.283895511616194,149,310,141
33.29702579429405,132,310,139
33.31015607697191,142,295,129
33.32328635964976,137,351,137
33.33641664232762,142,335,131
33.34954692500547,123,350,117
33.362677207683326,123,316,146
33.37580749036118,153,357,132
33.38893777303903,138,322,137
33.40206805571689,126,316,142
33.415198338394745,138,311,144
33.428328621072595,141,303,125
33.44145890375046,132,334,134
33.45458918642831,130,317,134
33.467719469106164,127,350,116
33.48084975178402,149,297,128
33.49398003446187,122,330,134
33.50711031713973,142,316,137
33.52024059981758,124,306,127
33.53337088249543,132,312,124
33.5465011651733,142,302,141
33.559631447851146,118,315,144
33.572761730529,124,360,156
33.58589201320686,118,340,133
33.59902229588471,132,308,131
33.612152578562565,146,337,128
33.62528286124042,128,308,118
33.63841314391827,144,304,138
33.651543426596135,143,306,127
33.664673709273984,119,285,126
33.67780399195184,110,304,137
33.6909342746297,147,338,144
33.70406455730755,129,316,141
33.7171948399854,146,334,146
33.73032512266326,119,297,135
33.74345540534111,122,287,138
33.75658568801897,136,321,143
33.76971597069682,129,284,111
33.78284625337468,141,340,120
33.795976536052535,128,270,136
33.809106818730385,124,295,140
33.82223710140824,110,325,123
33.8353673840861,120,328,106
33.84849766676395,122,299,114
33.86162794944181,123,326,108
33.87475823211966,122,301,135
33.88788851479752,115,321,135
33.90101879747537,138,292,129
33.91414908015322,139,296,118
33.92727936283109,131,316,124
33.940409645508936,139,263,147
33.95353992818679,128,326,117
33.96667021086465,112,282,123
33.9798004935425,118,310,131
33.992930776220355,137,342,124
34.00606105889821,132,298,124
34.01919134157606,130,317,136
34.032321624253925,126,296,118
34.045451906931774,111,309,142
34.05858218960963,131,286,122
34.07171247228749,121,298,115
34.08484275496534,133,315,134
34.09797303764319,137,305,137
34.11110332032105,130,305,124
34.1242336029989,125,320,138
34.13736388567676,128,303,127
34.15049416835461,118,300,109
34.16362445103247,145,293,141
34.176754733710325,124,308,140
34.189885016388175,108,296,138
34.20301529906603,136,305,123
34.21614558174389,126,303,134
34.22927586442174,161,315,139
34.2424061470996,139,323,147
34.25553642977745,136,331,138
34.26866671245531,143,310,146
34.28179699513316,143,317,170
34.29492727781101,128,285,128
34.30805756048887,142,297,137
34.321187843166726,145,289,158
34.334318125844575,141,328,140
34.34744840852244,139,311,181
34.36057869120029,148,332,151
34.373708973878145,159,325,128
34.386839256556,132,300,152
34.39996953923385,142,310,143
34.41309982191171,153,333,144
34.426230104589564,160,317,157
34.43936038726741,172,311,166
34.45249066994528,161,322,130
34.46562095262313,160,293,134
34.47875123530098,160,324,167
34.49188151797884,169,342,148
34.50501180065669,172,362,157
34.518142083334546,161,325,141
34.5312723660124,163,327,120
34.54440264869025,169,315,145
34.557532931368115,167,356,174
34.570663214045965,154,334,137
34.58379349672382,185,368,151
34.59692377940168,174,315,169
34.61005406207953,167,306,131
34.623184344757384,168,332,124
34.63631462743524,158,372,145
34.6494449101131,171,341,162
34.66257519279095,178,342,138
34.6757054754688,157,349,156
34.68883575814666,150,323,136
34.701966040824516,190,302,131
34.715096323502365,140,347,161
34.72822660618023,158,334,175
34.74135688885808,152,342,146
34.754487171535935,153,325,136
34.76761745421379,157,351,148
34.78074773689164,155,330,147
34.7938780195695,173,289,138
34.807008302247354,150,336,117
34.8201385849252,167,332,142
34.83326886760307,192,367,123
34.84639915028092,198,354,143
34.85952943295877,223,387,153
34.87265971563663,196,330,140
34.88578999831448,205,360,162
34.898920280992336,237,324,141
34.91205056367019,195,350,142
34.92518084634804,182,361,134
34.938311129025905,199,371,150
34.951441411703755,197,338,139
34.96457169438161,181,336,135
34.97770197705947,194,358,131
34.99083225973732,161,316,152
35.003962542415174,196,328,135
35.01709282509303,182,363,146
35.03022310777088,156,340,148
35.04335339044874,182,324,144
35.05648367312659,186,319,131
35.06961395580445,153,326,126
35.082744238482306,171,338,161
35.095874521160155,163,341,147
35.10900480383801,163,312,148
35.12213508651587,160,316,153
35.13526536919372,162,326,146
35.14839565187158,150,310,136
35.16152593454943,157,315,145
35.17465621722729,143,307,152
35.187786499905144,161,278,155
35.20091678258299,128,315,151
35.21404706526085,155,305,155
35.22717734793871,153,290,178
35.240307630616556,162,301,150
35.25343791329442,153,318,175
35.26656819597227,184,331,169
35.279698478650126,200,309,164
35.29282876132798,159,304,136
35.30595904400583,196,370,163
35.31908932668369,195,359,160
35.332219609361545,232,352,155
35.345349892039394,228,369,170
35.35848017471726,188,385,155
35.37161045739511,226,392,138
35.384740740072964,246,360,153
35.39787102275082,227,362,155
35.41100130542867,222,351,157
35.42413158810653,242,354,164
35.43726187078438,209,365,136
35.45039215346224,245,375,158
35.463522436140096,175,348,129
35.476652718817945,207,332,146
35.4897830014958,181,370,153
35.50291328417366,187,380,155
35.51604356685151,190,359,147
35.52917384952937,197,353,135
35.54230413220722,203,359,157
35.55543441488508,197,337,140
35.568564697562934,187,339,154
35.58169498024078,180,330,136
35.59482526291864,171,343,128
35.607955545596496,161,315,152
35.621085828274346,151,275,132
35.63421611095221,157,279,145
35.64734639363006,155,348,130
35.660476676307916,158,316,137
35.67360695898577,129,306,172
35.68673724166362,143,277,133
35.69986752434148,155,304,125
35.712997807019335,154,295,159
35.726128089697184,142,305,127
35.73925837237505,138,304,146
35.7523886550529,138,299,124
35.765518937730754,135,308,128
35.77864922040861,138,333,119
35.79177950308646,140,300,128
35.804909785764316,167,320,133
35.81804006844217,171,349,119
35.83117035112002,199,321,123
35.844300633797886,199,357,108
35.857430916475735,174,363,118
35.87056119915359,184,326,111
35.88369148183145,174,325,136
35.8968217645093,157,303,112
35.909952047187154,194,356,118
35.92308232986501,223,359,125
35.93621261254286,230,357,115
35.949342895220724,271,346,113
35.96247317789857,215,364,128
35.97560346057643,172,354,126
35.988733743254286,173,327,133
36.001864025932136,176,342,115
36.01499430860999,194,345,118
36.02812459128785,171,316,116
36.041254873965705,189,332,120
36.054385156643555,175,342,128
36.06751543932141,162,321,138
36.08064572199927,130,296,119
36.093776004677125,112,278,116
36.106906287354974,134,272,132
36.12003657003283,129,312,126
36.13316685271069,136,295,119
36.146297135388544,118,301,114
36.1594274180664,127,294,144
36.17255770074425,109,296,111
36.185687983422106,106,284,114
36.19881826609996,130,284,145
36.21194854877782,111,290,123
36.22507883145567,108,305,124
36.238209114133525,116,293,121
36.25133939681138,124,249,114
36.26446967948924,109,273,112
36.27759996216709,106,263,109
36.290730244844944,110,307,120
36.3038605275228,130,256,98
36.31699081020066,128,277,131
36.33012109287851,117,268,115
36.34325137555636,127,306,123
36.35638165823422,123,299,119
36.369511940912076,134,272,98
36.382642223589926,121,288,124
36.39577250626778,108,274,129
36.40890278894564,116,278,108
36.422033071623495,133,241,112
36.435163354301345,131,295,112
36.4482936369792,105,275,102
36.46142391965706,155,298,103
36.474554202334915,129,268,118
36.487684485012764,133,266,115
36.50081476769062,133,290,113
36.51394505036848,130,299,96
36.527075333046334,124,263,93
36.54020561572418,128,269,134
36.55333589840204,134,265,120
36.566466181079896,140,286,113
36.57959646375775,114,285,111
36.5927267464356,125,296,108
36.60585702911346,137,279,110
36.618987311791315,161,269,118
36.63211759446917,137,258,108
36.64524787714702,130,293,117
36.65837815982488,108,301,114
36.671508442502734,106,269,116
36.68463872518059,138,260,118
36.69776900785844,133,263,104
36.7108992905363,116,284,104
36.72402957321415,116,261,114
36.73715985589201,118,304,120
36.75029013856986,102,285,135
36.763420421247716,117,248,137
36.77655070392557,127,279,135
36.78968098660343,113,274,114
36.80281126928128,115,295,133
36.815941551959135,99,311,118
36.82907183463699,116,238,104
36.84220211731485,130,267,108
36.8553323999927,93,306,94
36.868462682670554,132,258,105
36.88159296534841,121,249,119
36.89472324802627,121,322,101
36.907853530704124,123,318,122
36.92098381338197,134,257,120
36.93411409605983,128,258,118
36.947244378737686,133,288,122
36.96037466141554,125,295,120
36.97350494409339,128,307,119
36.98663522677125,138,280,117
36.999765509449105,140,310,104
37.01289579212696,113,271,105
37.02602607480481,123,282,102
37.03915635748267,114,302,119
37.052286640160524,122,279,114
37.06541692283838,105,273,112
37.07854720551623,128,268,123
37.09167748819409,114,270,94
37.10480777087194,122,265,123
37.1179380535498,122,264,102
37.13106833622765,112,290,100
37.144198618905506,125,267,115
37.15732890158336,111,277,103
37.17045918426122,119,275,122
37.18358946693907,126,280,92
37.196719749616925,120,259,126
37.20985003229478,112,280,130
37.22298031497264,100,292,114
37.23611059765049,133,298,115
37.249240880328344,120,249,119
37.2623711630062,107,260,123
37.27550144568406,109,249,123
37.288631728361906,134,258,123
37.30176201103976,133,308,98
37.31489229371762,99,283,115
37.328022576395476,110,288,104
37.341152859073325,128,314,110
37.35428314175118,138,263,91
37.36741342442904,121,297,110
37.380543707106895,114,292,107
37.393673989784745,128,281,120
37.4068042724626,146,302,111
37.41993455514046,122,276,100
37.433064837818314,127,274,109
37.446195120496164,126,315,122
37.45932540317402,139,292,108
37.47245568585188,156,286,109
37.48558596852973,145,279,124
37.49871625120758,171,297,103
37.51184653388544,154,319,104
37.524976816563296,163,327,118
37.53810709924115,196,343,100
37.551237381919,216,305,121
37.56436766459686,261,395,112
37.577497947274715,305,441,113
37.59062822995257,381,454,119
37.60375851263042,542,615,92
37.61688879530828,711,725,108
37.630019077986134,750,747,115
37.64314936066399,620,655,88
37.65627964334185,440,518,108
37.669409926019696,359,421,119
37.68254020869755,356,410,98
37.69567049137541,362,449,130
37.708800774053266,405,509,107
37.721931056731115,487,591,93
37.73506133940897,443,502,109
37.74819162208683,376,410,122
37.761321904764685,238,329,94
37.774452187442535,225,318,105
37.78758247012039,184,330,111
37.80071275279825,178,292,104
37.813843035476104,161,326,99
37.826973318153954,146,320,103
37.84010360083181,133,256,115
37.85323388350967,115,305,106
37.86636416618752,113,282,114
37.87949444886537,107,275,96
37.89262473154323,111,259,116
37.905755014221086,126,278,104
37.91888529689894,122,265,102
37.93201557957679,100,277,100
37.94514586225465,111,240,103
37.958276144932505,108,276,121
37.97140642761036,123,266,127
37.98453671028821,92,261,109
37.99766699296607,98,269,100
38.010797275643924,127,247,80
38.02392755832178,127,250,104
38.03705784099963,114,241,85
38.050188123677486,134,266,99
38.06331840635534,123,238,83
38.0764486890332,126,260,99
38.08957897171105,117,240,115
38.102709254388905,108,281,111
38.11583953706676,116,246,97
38.12896981974462,114,233,109
38.14210010242247,122,227,88
38.155230385100324,106,277,94
38.16836066777818,149,271,102
38.18149095045604,110,265,105
38.19462123313389,142,289,108
38.207751515811744,154,281,98
38.2208817984896,155,308,100
38.23401208116746,175,296,101
38.247142363845306,188,352,111
38.26027264652316,209,340,101
38.27340292920102,211,371,89
38.286533211878876,201,314,98
38.299663494556725,181,308,101
38.31279377723458,170,317,115
38.32592405991244,177,296,114
38.339054342590295,192,331,109
38.352184625268144,195,330,112
38.365314907946,204,362,100
38.37844519062386,173,296,131
38.391575473301714,187,336,103
38.40470575597957,202,341,101
38.41783603865742,211,326,100
38.430966321335276,210,330,97
38.44409660401313,231,361,84
38.45722688669099,203,363,105
38.47035716936884,200,328,100
38.483487452046695,179,334,96
38.49661773472455,170,277,101
38.50974801740241,134,318,101
38.52287830008026,168,311,107
38.536008582758114,161,301,95
38.54913886543597,159,317,97
38.56226914811383,145,279,81
38.57539943079168,137,286,91
38.58852971346953,112,249,92
38.60165999614739,118,268,103
38.61479027882525,122,283,97
38.627920561503096,115,226,96
38.64105084418095,121,261,84
38.65418112685881,117,269,96
38.667311409536666,133,268,106
38.680441692214515,92,260,89
38.69357197489237,104,269,107
38.70670225757023,98,248,95
38.719832540248085,100,220,91
38.732962822925934,127,269,115
38.74609310560379,100,250,111
38.75922338828165,117,274,87
38.772353670959504,105,216,104
38.78548395363735,96,238,88
38.79861423631521,116,239,93
38.811744518993066,111,262,75
38.82487480167092,111,266,78
38.83800508434877,99,229,123
38.85113536702663,107,281,88
38.864265649704485,108,256,103
38.87739593238234,97,258,100
38.89052621506019,119,258,107
38.90365649773805,113,271,88
38.916786780415904,93,240,96
38.92991706309376,110,222,93
38.94304734577161,105,238,101
38.95617762844947,105,246,103
38.96930791112732,120,237,99
38.98243819380518,118,243,94
38.99556847648303,108,289,98
39.008698759160886,102,233,77
39.02182904183874,118,235,85
39.0349593245166,116,244,107
39.04808960719445,117,271,101
39.061219889872305,118,278,94
39.07435017255016,105,230,95
39.08748045522802,101,238,97
39.10061073790587,132,236,81
39.113741020583724,112,263,103
39.12687130326158,135,279,91
39.14000158593944,154,287,99
39.153131868617294,169,305,90
39.16626215129514,187,340,113
39.179392433973,188,318,88
39.192522716650856,211,366,88
39.20565299932871,196,337,91
39.21878328200656,190,278,88
39.23191356468442,178,287,101
39.245043847362275,179,281,106
39.25817413004013,141,288,97
39.27130441271798,160,295,97
39.28443469539584,153,298,99
39.297564978073694,143,289,91
39.31069526075155,138,266,90
39.3238255434294,148,282,81
39.33695582610726,115,278,86
39.35008610878511,123,248,97
39.36321639146297,118,257,90
39.37634667414082,94,268,90
39.389476956818676,117,239,83
39.40260723949653,94,235,86
39.41573752217439,106,263,77
39.42886780485224,118,242,89
39.441998087530095,110,243,99
39.45512837020795,92,236,85
39.46825865288581,107,226,101
39.48138893556366,100,256,87
39.494519218241514,111,236,86
39.50764950091937,106,248,81
39.52077978359723,90,242,84
39.53391006627508,86,237,91
39.54704034895293,90,219,101
39.56017063163079,108,228,97
39.573300914308646,88,236,90
39.586431196986496,97,248,79
39.59956147966435,102,239,95
39.61269176234221,76,214,96
39.625822045020065,73,265,95
39.638952327697915,105,217,84
39.65208261037577,78,262,91
39.66521289305363,98,230,97
39.678343175731484,72,222,92
39.691473458409334,107,196,105
39.70460374108719,97,195,84
39.71773402376505,115,271,111
39.7308643064429,79,235,84
39.74399458912075,103,216,89
39.75712487179861,92,240,93
39.770255154476466,96,226,95
39.78338543715432,98,235,90
39.79651571983217,103,259,66
39.80964600251003,103,267,89
39.822776285187885,100,232,100
39.83590656786574,113,241,108
39.84903685054359,91,237,92
39.86216713322145,92,259,100
39.875297415899304,93,240,101
39.88842769857716,108,257,102
39.90155798125502,111,259,81
39.91468826393287,128,234,90
39.92781854661072,83,236,106
39.94094882928858,103,249,93
39.954079111966436,110,271,85
39.967209394644286,96,287,91
39.98033967732214,92,239,104
39.99346996,93,213,102
